./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-print flops
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-81.6668
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.3465
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.3319
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.2554
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.2918
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.1761
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.1485
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.2984
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.3224
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.3071
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.2823
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.2794
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.2765
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.1086
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.1492
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.1972
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.1819
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.2154
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.243
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.1093
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.0295
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.2459
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.2765
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.1667
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.2831
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.2525
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.2459
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.2772
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.3261
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.2306
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.2889
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.3348
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.243
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.2736
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.3596
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.2467
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.3158
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.1703
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.1456
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.1333
./yolo.txt.dir/layer10.threads1.cnn1 512 17 17 1024 3 3 1 1.out-91.2437
